# event_rate_init,event_rate_diff,event_avg_freq_init,event_avg_freq_diff,event_phase_entropy_shift_init,event_phase_entropy_shift_diff,event_phase_total_shift_init,event_phase_total_shift_diff,event_starting_coherence_init,event_starting_coherence_diff,event_coherence_shift_init,event_coherence_shift_diff
26,1.6329113924050633,0.13453046806005298,22.227272727272727,1.787220026350461,0.06245889178132543,-0.07490132492254824,0.9657295725157244,0.038701284078111575,2.3539102126002157e-11,-4.743175988531967e-12,1.1074626243073435e-11,-1.269252691238755e-11
91,1.775,-0.2214285714285713,21.75,0.3989361702127674,-0.0724209513711205,0.09208095073310262,1.0070790139396606,0.06747531437229926,2.0498847167647212e-11,3.779796115363525e-11,-5.280307141841063e-12,-1.58853606354544e-11
116,1.4666666666666666,0.3250000000000002,21.09433962264151,1.3384961982540133,-0.05440259668641919,0.020197445113635325,1.0731171383621547,-0.007366868489073086,1.9144945992551817e-11,1.8185730820400634e-11,-5.663185234077365e-13,-6.153776504653321e-12
167,1.25,-0.08000000000000007,19.138461538461538,0.31081382385730194,-0.017408628098334853,0.05090475436223481,1.118185623751692,0.009391810232309838,8.972298803217141e-12,4.086624879184086e-13,-6.923741471060314e-14,-7.590648735590861e-13
192,1.68,-0.41417721518987327,24.666666666666668,-1.0748299319727899,-0.04384620311135073,0.037472282737549614,1.0555146781788023,-0.011171942297822257,1.240739054741794e-11,6.752259799047519e-12,-2.890025706258116e-12,1.0614146613641109e-12
192,1.6407766990291262,0.028714826394602655,23.475,-0.015816326530615044,-0.002563986560713985,-0.043332594864752945,1.0615622932542625,-0.042346130498523316,6.332480047591746e-12,6.599166648888579e-12,2.6938712736572906e-13,-2.386673968826844e-12
246,1.5147058823529411,0.4969220246238031,20.982758620689655,0.5678031770631549,0.06991116470632545,-0.024667720745908436,0.990996120267687,0.019573758388029883,2.8024964520169024e-12,8.025242006672832e-14,-9.545996648196179e-14,-4.517768573984254e-13
249,1.2361111111111112,-0.0035529715762274705,21.67391304347826,-1.3035426731078914,0.00961847958437908,-0.03290722229002809,1.056855916411065,-0.09936416083101451,2.292972190604228e-11,9.131339530888573e-11,-5.159263263552704e-12,6.380108288784179e-11
250,1.7303370786516854,-0.11389872248730182,22.432098765432098,-0.19400352733686077,-0.026762089676443043,0.026031788699501335,1.138829223593874,-0.050192599842275865,6.92835483642993e-11,1.501319455438171e-11,-7.643155261245507e-12,-2.997245786695106e-13
255,1.2962962962962963,0.09176340519624104,20.612244897959183,-0.5213358070500931,0.028175155983980876,0.009165981271565572,1.0872506361154055,-0.04298788368218576,8.649058259005769e-12,7.956720645947748e-12,-2.7445703543951064e-13,9.905185128869415e-13
256,1.6125,0.1903169014084507,21.421875,0.4242788461538467,0.03739406600803693,0.1410527713161731,1.0215155309006918,0.025966843312859478,7.618485828926794e-12,2.6461028572822116e-12,1.2883736241906427e-12,-1.4346343266647222e-12
261,1.2871287128712872,-0.11471491976783899,19.15714285714286,0.8785714285714263,0.057544205919246645,-0.06118078966490864,1.0405862239195045,0.028164175584062257,2.747081313314694e-11,-1.1332838364089884e-11,2.0715111529607595e-12,-3.580016078517785e-12
265,1.3289473684210527,0.004385964912280604,22.152173913043477,-0.7980072463768089,0.027275960410454436,-0.07978849805335855,1.1223992361969908,-0.09872624601129099,1.2010549502236733e-11,4.750197123717923e-12,1.6760874848619421e-13,-3.710328820632747e-12
266,1.8157894736842106,0.1995951417004047,23.063492063492063,-0.7150072150072155,0.0831401379685668,-0.1041929640920051,0.9524876497668,-0.01816925386984858,2.3985983178361114e-11,3.6173343174801022e-12,-7.752049318954706e-13,-7.029574738039626e-12
267,1.7432432432432432,0.09546643417611156,22.761904761904763,0.05476190476190368,-0.010922964375919145,0.05122636342854708,1.1183678953819929,-0.11937916563413598,1.498317168001982e-11,8.5199633550857e-12,-3.1756390564554405e-12,1.631698670821741e-12
